"Step","field=2,degree=1,1scenes,test:2023-05-23 01:04:53 - current_cd","field=2,degree=1,1scenes,test:2023-05-23 01:04:53 - current_cd__MIN","field=2,degree=1,1scenes,test:2023-05-23 01:04:53 - current_cd__MAX","field=2,degree=2,1scenes,test:2023-05-22 21:49:32 - current_cd","field=2,degree=2,1scenes,test:2023-05-22 21:49:32 - current_cd__MIN","field=2,degree=2,1scenes,test:2023-05-22 21:49:32 - current_cd__MAX","field=2,degree=3,1scenes,test:2023-05-22 18:35:57 - current_cd","field=2,degree=3,1scenes,test:2023-05-22 18:35:57 - current_cd__MIN","field=2,degree=3,1scenes,test:2023-05-22 18:35:57 - current_cd__MAX","field=2,degree=4,1scenes,test:2023-05-22 15:21:53 - current_cd","field=2,degree=4,1scenes,test:2023-05-22 15:21:53 - current_cd__MIN","field=2,degree=4,1scenes,test:2023-05-22 15:21:53 - current_cd__MAX"
"430","0.6235613226890564","0.6235613226890564","0.6235613226890564","0.26886457204818726","0.26886457204818726","0.26886457204818726","0.28895890712738037","0.28895890712738037","0.28895890712738037","0","0","0"
"431","0.832788348197937","0.832788348197937","0.832788348197937","0.5478872060775757","0.5478872060775757","0.5478872060775757","0.5285899043083191","0.5285899043083191","0.5285899043083191","0.42194584012031555","0.42194584012031555","0.42194584012031555"
"432","1.091832160949707","1.091832160949707","1.091832160949707","0.7104398012161255","0.7104398012161255","0.7104398012161255","0.7251336574554443","0.7251336574554443","0.7251336574554443","0.6405066847801208","0.6405066847801208","0.6405066847801208"
"433","0.9853830337524414","0.9853830337524414","0.9853830337524414","0.8589340448379517","0.8589340448379517","0.8589340448379517","0.7789297103881836","0.7789297103881836","0.7789297103881836","0.8022094964981079","0.8022094964981079","0.8022094964981079"
"434","0.862328052520752","0.862328052520752","0.862328052520752","0.7135685682296753","0.7135685682296753","0.7135685682296753","0.7675588726997375","0.7675588726997375","0.7675588726997375","0.6703639626502991","0.6703639626502991","0.6703639626502991"
"435","0.7527099847793579","0.7527099847793579","0.7527099847793579","0.7977028489112854","0.7977028489112854","0.7977028489112854","0.650872528553009","0.650872528553009","0.650872528553009","0.8076449036598206","0.8076449036598206","0.8076449036598206"
"436","1.1316975355148315","1.1316975355148315","1.1316975355148315","1.01993989944458","1.01993989944458","1.01993989944458","0.9442875981330872","0.9442875981330872","0.9442875981330872","0.8773114085197449","0.8773114085197449","0.8773114085197449"
"437","1.2634310722351074","1.2634310722351074","1.2634310722351074","1.2782319784164429","1.2782319784164429","1.2782319784164429","1.2126240730285645","1.2126240730285645","1.2126240730285645","1.2892202138900757","1.2892202138900757","1.2892202138900757"
"438","1.2257697582244873","1.2257697582244873","1.2257697582244873","1.2417124509811401","1.2417124509811401","1.2417124509811401","1.2696521282196045","1.2696521282196045","1.2696521282196045","1.809341549873352","1.809341549873352","1.809341549873352"
"439","1.3246867656707764","1.3246867656707764","1.3246867656707764","1.3540260791778564","1.3540260791778564","1.3540260791778564","1.3890018463134766","1.3890018463134766","1.3890018463134766","1.510881781578064","1.510881781578064","1.510881781578064"
"440","1.2968573570251465","1.2968573570251465","1.2968573570251465","1.1730214357376099","1.1730214357376099","1.1730214357376099","1.1188173294067383","1.1188173294067383","1.1188173294067383","1.2544522285461426","1.2544522285461426","1.2544522285461426"
"441","1.2098146677017212","1.2098146677017212","1.2098146677017212","1.152574896812439","1.152574896812439","1.152574896812439","1.0006107091903687","1.0006107091903687","1.0006107091903687","1.0670444965362549","1.0670444965362549","1.0670444965362549"
"442","1.4524532556533813","1.4524532556533813","1.4524532556533813","1.2847771644592285","1.2847771644592285","1.2847771644592285","1.3935116529464722","1.3935116529464722","1.3935116529464722","1.5784852504730225","1.5784852504730225","1.5784852504730225"
"443","1.1152377128601074","1.1152377128601074","1.1152377128601074","1.242631435394287","1.242631435394287","1.242631435394287","1.271763563156128","1.271763563156128","1.271763563156128","1.414966106414795","1.414966106414795","1.414966106414795"
"444","1.2675302028656006","1.2675302028656006","1.2675302028656006","1.0632805824279785","1.0632805824279785","1.0632805824279785","1.2554826736450195","1.2554826736450195","1.2554826736450195","1.345482587814331","1.345482587814331","1.345482587814331"
"445","1.0458762645721436","1.0458762645721436","1.0458762645721436","0.9487354755401611","0.9487354755401611","0.9487354755401611","0.8983179330825806","0.8983179330825806","0.8983179330825806","0.9809310436248779","0.9809310436248779","0.9809310436248779"
"446","0.7951914072036743","0.7951914072036743","0.7951914072036743","0.6605965495109558","0.6605965495109558","0.6605965495109558","0.6189050674438477","0.6189050674438477","0.6189050674438477","0.464650422334671","0.464650422334671","0.464650422334671"
"447","1.0581762790679932","1.0581762790679932","1.0581762790679932","0.9842562675476074","0.9842562675476074","0.9842562675476074","0.7857639193534851","0.7857639193534851","0.7857639193534851","0.8501014113426208","0.8501014113426208","0.8501014113426208"
"448","1.0939611196517944","1.0939611196517944","1.0939611196517944","0.9217038154602051","0.9217038154602051","0.9217038154602051","0.8429944515228271","0.8429944515228271","0.8429944515228271","0.788559079170227","0.788559079170227","0.788559079170227"
"449","0.9456522464752197","0.9456522464752197","0.9456522464752197","0.7571982741355896","0.7571982741355896","0.7571982741355896","0.9029213190078735","0.9029213190078735","0.9029213190078735","0.6850264072418213","0.6850264072418213","0.6850264072418213"
"450","0.8025671243667603","0.8025671243667603","0.8025671243667603","0.5949465036392212","0.5949465036392212","0.5949465036392212","0.6215223073959351","0.6215223073959351","0.6215223073959351","0.4078185558319092","0.4078185558319092","0.4078185558319092"
"451","0.7127082347869873","0.7127082347869873","0.7127082347869873","0.3497380018234253","0.3497380018234253","0.3497380018234253","0.33322831988334656","0.33322831988334656","0.33322831988334656","0","0","0"
"452","0.7643311023712158","0.7643311023712158","0.7643311023712158","0.5669294595718384","0.5669294595718384","0.5669294595718384","0.5472341775894165","0.5472341775894165","0.5472341775894165","0.3546099066734314","0.3546099066734314","0.3546099066734314"
"453","0.8764450550079346","0.8764450550079346","0.8764450550079346","0.6861132383346558","0.6861132383346558","0.6861132383346558","0.7863382697105408","0.7863382697105408","0.7863382697105408","0.7306890487670898","0.7306890487670898","0.7306890487670898"
"454","0.8878070116043091","0.8878070116043091","0.8878070116043091","0.7740510702133179","0.7740510702133179","0.7740510702133179","0.8475035429000854","0.8475035429000854","0.8475035429000854","0.7894846200942993","0.7894846200942993","0.7894846200942993"
"455","0.9793543815612793","0.9793543815612793","0.9793543815612793","0.8283498287200928","0.8283498287200928","0.8283498287200928","0.8685175180435181","0.8685175180435181","0.8685175180435181","0.7251474857330322","0.7251474857330322","0.7251474857330322"
"456","0.9190701842308044","0.9190701842308044","0.9190701842308044","0.74164879322052","0.74164879322052","0.74164879322052","0.5688163638114929","0.5688163638114929","0.5688163638114929","0.5031464099884033","0.5031464099884033","0.5031464099884033"
"457","1.144783854484558","1.144783854484558","1.144783854484558","1.014247179031372","1.014247179031372","1.014247179031372","0.8665575981140137","0.8665575981140137","0.8665575981140137","0.8447961807250977","0.8447961807250977","0.8447961807250977"
"458","1.479875087738037","1.479875087738037","1.479875087738037","1.3082995414733887","1.3082995414733887","1.3082995414733887","1.257392406463623","1.257392406463623","1.257392406463623","1.454087257385254","1.454087257385254","1.454087257385254"
"459","1.3076196908950806","1.3076196908950806","1.3076196908950806","1.2447352409362793","1.2447352409362793","1.2447352409362793","1.0349384546279907","1.0349384546279907","1.0349384546279907","1.4249039888381958","1.4249039888381958","1.4249039888381958"
"460","1.2620315551757812","1.2620315551757812","1.2620315551757812","1.2504303455352783","1.2504303455352783","1.2504303455352783","1.2619359493255615","1.2619359493255615","1.2619359493255615","1.39711594581604","1.39711594581604","1.39711594581604"
"461","1.2920775413513184","1.2920775413513184","1.2920775413513184","1.0765670537948608","1.0765670537948608","1.0765670537948608","1.0892325639724731","1.0892325639724731","1.0892325639724731","1.2184995412826538","1.2184995412826538","1.2184995412826538"
"462","1.1259701251983643","1.1259701251983643","1.1259701251983643","0.8642013669013977","0.8642013669013977","0.8642013669013977","0.9800313711166382","0.9800313711166382","0.9800313711166382","0.8731818795204163","0.8731818795204163","0.8731818795204163"
"463","1.1470662355422974","1.1470662355422974","1.1470662355422974","1.3724722862243652","1.3724722862243652","1.3724722862243652","1.2451434135437012","1.2451434135437012","1.2451434135437012","1.2256284952163696","1.2256284952163696","1.2256284952163696"
"464","1.3469593524932861","1.3469593524932861","1.3469593524932861","1.3494293689727783","1.3494293689727783","1.3494293689727783","1.31493079662323","1.31493079662323","1.31493079662323","1.3447529077529907","1.3447529077529907","1.3447529077529907"
"465","1.2902286052703857","1.2902286052703857","1.2902286052703857","1.066422700881958","1.066422700881958","1.066422700881958","1.328727126121521","1.328727126121521","1.328727126121521","1.269004225730896","1.269004225730896","1.269004225730896"
"466","0.8736089468002319","0.8736089468002319","0.8736089468002319","0.9083406925201416","0.9083406925201416","0.9083406925201416","0.7955077290534973","0.7955077290534973","0.7955077290534973","0.8447787761688232","0.8447787761688232","0.8447787761688232"
"467","0.7022313475608826","0.7022313475608826","0.7022313475608826","0.6542136669158936","0.6542136669158936","0.6542136669158936","0.6284674406051636","0.6284674406051636","0.6284674406051636","0.3893168270587921","0.3893168270587921","0.3893168270587921"
"468","0.8428916931152344","0.8428916931152344","0.8428916931152344","0.9430405497550964","0.9430405497550964","0.9430405497550964","0.8060188293457031","0.8060188293457031","0.8060188293457031","0.7679679989814758","0.7679679989814758","0.7679679989814758"
"469","0.8837429285049438","0.8837429285049438","0.8837429285049438","0.8766435384750366","0.8766435384750366","0.8766435384750366","0.9372992515563965","0.9372992515563965","0.9372992515563965","0.8993299007415771","0.8993299007415771","0.8993299007415771"
"470","0.8925892114639282","0.8925892114639282","0.8925892114639282","0.7330857515335083","0.7330857515335083","0.7330857515335083","0.7538798451423645","0.7538798451423645","0.7538798451423645","0.6780836582183838","0.6780836582183838","0.6780836582183838"
"471","0.9829521179199219","0.9829521179199219","0.9829521179199219","0.580059826374054","0.580059826374054","0.580059826374054","0.5355080962181091","0.5355080962181091","0.5355080962181091","0.3471854329109192","0.3471854329109192","0.3471854329109192"
"472","0.8210359811782837","0.8210359811782837","0.8210359811782837","0.36252689361572266","0.36252689361572266","0.36252689361572266","0.29317814111709595","0.29317814111709595","0.29317814111709595","0","0","0"
"473","0.8022235035896301","0.8022235035896301","0.8022235035896301","0.5060042142868042","0.5060042142868042","0.5060042142868042","0.5205581784248352","0.5205581784248352","0.5205581784248352","0.3183056116104126","0.3183056116104126","0.3183056116104126"
"474","1.1226868629455566","1.1226868629455566","1.1226868629455566","0.6584129333496094","0.6584129333496094","0.6584129333496094","0.8541151285171509","0.8541151285171509","0.8541151285171509","0.6641721725463867","0.6641721725463867","0.6641721725463867"
"475","0.871526837348938","0.871526837348938","0.871526837348938","0.6777600049972534","0.6777600049972534","0.6777600049972534","0.6610603332519531","0.6610603332519531","0.6610603332519531","0.8348878026008606","0.8348878026008606","0.8348878026008606"
"476","1.0452592372894287","1.0452592372894287","1.0452592372894287","0.8130859732627869","0.8130859732627869","0.8130859732627869","0.628003716468811","0.628003716468811","0.628003716468811","0.7482234239578247","0.7482234239578247","0.7482234239578247"
"477","0.8471603393554688","0.8471603393554688","0.8471603393554688","0.6227526664733887","0.6227526664733887","0.6227526664733887","0.5206007361412048","0.5206007361412048","0.5206007361412048","0.37737223505973816","0.37737223505973816","0.37737223505973816"
"478","1.2179027795791626","1.2179027795791626","1.2179027795791626","1.187365174293518","1.187365174293518","1.187365174293518","1.0658578872680664","1.0658578872680664","1.0658578872680664","1.324981927871704","1.324981927871704","1.324981927871704"
"479","1.3346478939056396","1.3346478939056396","1.3346478939056396","1.3178178071975708","1.3178178071975708","1.3178178071975708","1.3175561428070068","1.3175561428070068","1.3175561428070068","1.5272717475891113","1.5272717475891113","1.5272717475891113"
"480","1.3073288202285767","1.3073288202285767","1.3073288202285767","1.3152834177017212","1.3152834177017212","1.3152834177017212","1.2336385250091553","1.2336385250091553","1.2336385250091553","1.7170779705047607","1.7170779705047607","1.7170779705047607"
"481","1.3478437662124634","1.3478437662124634","1.3478437662124634","1.5483322143554688","1.5483322143554688","1.5483322143554688","1.3262238502502441","1.3262238502502441","1.3262238502502441","1.5255930423736572","1.5255930423736572","1.5255930423736572"
"482","1.5947741270065308","1.5947741270065308","1.5947741270065308","1.1970332860946655","1.1970332860946655","1.1970332860946655","0.9411599040031433","0.9411599040031433","0.9411599040031433","1.1859742403030396","1.1859742403030396","1.1859742403030396"
"483","1.191283941268921","1.191283941268921","1.191283941268921","1.0786527395248413","1.0786527395248413","1.0786527395248413","1.0139844417572021","1.0139844417572021","1.0139844417572021","1.2123345136642456","1.2123345136642456","1.2123345136642456"
"484","1.2399036884307861","1.2399036884307861","1.2399036884307861","1.2172907590866089","1.2172907590866089","1.2172907590866089","1.1145966053009033","1.1145966053009033","1.1145966053009033","1.4495660066604614","1.4495660066604614","1.4495660066604614"
"485","1.0966463088989258","1.0966463088989258","1.0966463088989258","1.186888575553894","1.186888575553894","1.186888575553894","1.0799039602279663","1.0799039602279663","1.0799039602279663","1.2528849840164185","1.2528849840164185","1.2528849840164185"
"486","1.249266505241394","1.249266505241394","1.249266505241394","1.0639026165008545","1.0639026165008545","1.0639026165008545","1.2811877727508545","1.2811877727508545","1.2811877727508545","1.3573054075241089","1.3573054075241089","1.3573054075241089"
"487","0.9511693716049194","0.9511693716049194","0.9511693716049194","1.0767433643341064","1.0767433643341064","1.0767433643341064","0.8665677309036255","0.8665677309036255","0.8665677309036255","0.9333454966545105","0.9333454966545105","0.9333454966545105"
"488","0.9641287326812744","0.9641287326812744","0.9641287326812744","0.8360176682472229","0.8360176682472229","0.8360176682472229","0.763146162033081","0.763146162033081","0.763146162033081","0.6206252574920654","0.6206252574920654","0.6206252574920654"
"489","0.818764865398407","0.818764865398407","0.818764865398407","0.8604365587234497","0.8604365587234497","0.8604365587234497","0.7289702892303467","0.7289702892303467","0.7289702892303467","0.7245481014251709","0.7245481014251709","0.7245481014251709"
"490","1.0217998027801514","1.0217998027801514","1.0217998027801514","0.73936927318573","0.73936927318573","0.73936927318573","0.6623002290725708","0.6623002290725708","0.6623002290725708","0.7831717729568481","0.7831717729568481","0.7831717729568481"
"491","0.8080048561096191","0.8080048561096191","0.8080048561096191","0.5826091766357422","0.5826091766357422","0.5826091766357422","0.550066351890564","0.550066351890564","0.550066351890564","0.4616236686706543","0.4616236686706543","0.4616236686706543"
"492","0.8221235871315002","0.8221235871315002","0.8221235871315002","0.4978805184364319","0.4978805184364319","0.4978805184364319","0.429668128490448","0.429668128490448","0.429668128490448","0.31969135999679565","0.31969135999679565","0.31969135999679565"
"493","0.7658880352973938","0.7658880352973938","0.7658880352973938","0.28470340371131897","0.28470340371131897","0.28470340371131897","0.30754271149635315","0.30754271149635315","0.30754271149635315","0","0","0"
"494","1.0154433250427246","1.0154433250427246","1.0154433250427246","0.7575759291648865","0.7575759291648865","0.7575759291648865","0.8594183325767517","0.8594183325767517","0.8594183325767517","0.622353196144104","0.622353196144104","0.622353196144104"
"495","1.03849196434021","1.03849196434021","1.03849196434021","0.8697870969772339","0.8697870969772339","0.8697870969772339","0.8890832662582397","0.8890832662582397","0.8890832662582397","0.9587138891220093","0.9587138891220093","0.9587138891220093"
"496","0.9978766441345215","0.9978766441345215","0.9978766441345215","0.8593262434005737","0.8593262434005737","0.8593262434005737","0.8307826519012451","0.8307826519012451","0.8307826519012451","0.819711446762085","0.819711446762085","0.819711446762085"
"497","0.9022006988525391","0.9022006988525391","0.9022006988525391","0.8595010042190552","0.8595010042190552","0.8595010042190552","0.8549898862838745","0.8549898862838745","0.8549898862838745","0.8086706399917603","0.8086706399917603","0.8086706399917603"
"498","0.8766152262687683","0.8766152262687683","0.8766152262687683","0.8612534403800964","0.8612534403800964","0.8612534403800964","0.5752416253089905","0.5752416253089905","0.5752416253089905","0.4977758824825287","0.4977758824825287","0.4977758824825287"
"499","0.9568557739257812","0.9568557739257812","0.9568557739257812","1.0637582540512085","1.0637582540512085","1.0637582540512085","0.9342358708381653","0.9342358708381653","0.9342358708381653","0.8199001550674438","0.8199001550674438","0.8199001550674438"
"500","1.1273598670959473","1.1273598670959473","1.1273598670959473","1.1712653636932373","1.1712653636932373","1.1712653636932373","1.0421783924102783","1.0421783924102783","1.0421783924102783","1.2132713794708252","1.2132713794708252","1.2132713794708252"
"501","1.3085978031158447","1.3085978031158447","1.3085978031158447","1.3506793975830078","1.3506793975830078","1.3506793975830078","1.3440359830856323","1.3440359830856323","1.3440359830856323","1.504025936126709","1.504025936126709","1.504025936126709"
"502","1.2062785625457764","1.2062785625457764","1.2062785625457764","1.0968503952026367","1.0968503952026367","1.0968503952026367","1.1851184368133545","1.1851184368133545","1.1851184368133545","1.2119146585464478","1.2119146585464478","1.2119146585464478"
"503","1.2076655626296997","1.2076655626296997","1.2076655626296997","1.2105239629745483","1.2105239629745483","1.2105239629745483","1.1563068628311157","1.1563068628311157","1.1563068628311157","1.2097570896148682","1.2097570896148682","1.2097570896148682"
"504","1.5078251361846924","1.5078251361846924","1.5078251361846924","1.5632870197296143","1.5632870197296143","1.5632870197296143","1.5343477725982666","1.5343477725982666","1.5343477725982666","1.4023499488830566","1.4023499488830566","1.4023499488830566"
"505","1.4447481632232666","1.4447481632232666","1.4447481632232666","1.443859577178955","1.443859577178955","1.443859577178955","1.2701025009155273","1.2701025009155273","1.2701025009155273","1.3991557359695435","1.3991557359695435","1.3991557359695435"
"506","1.3951747417449951","1.3951747417449951","1.3951747417449951","1.6985712051391602","1.6985712051391602","1.6985712051391602","1.4922806024551392","1.4922806024551392","1.4922806024551392","1.558110237121582","1.558110237121582","1.558110237121582"
"507","1.0163819789886475","1.0163819789886475","1.0163819789886475","1.0576066970825195","1.0576066970825195","1.0576066970825195","1.078231692314148","1.078231692314148","1.078231692314148","1.0718098878860474","1.0718098878860474","1.0718098878860474"
"508","1.1166306734085083","1.1166306734085083","1.1166306734085083","1.0736074447631836","1.0736074447631836","1.0736074447631836","0.8412212133407593","0.8412212133407593","0.8412212133407593","0.9086970090866089","0.9086970090866089","0.9086970090866089"
"509","0.8516446948051453","0.8516446948051453","0.8516446948051453","0.9779881238937378","0.9779881238937378","0.9779881238937378","0.6788502335548401","0.6788502335548401","0.6788502335548401","0.593291163444519","0.593291163444519","0.593291163444519"
"510","1.0025601387023926","1.0025601387023926","1.0025601387023926","0.8182349801063538","0.8182349801063538","0.8182349801063538","0.7984336614608765","0.7984336614608765","0.7984336614608765","0.984145998954773","0.984145998954773","0.984145998954773"
"511","0.9640481472015381","0.9640481472015381","0.9640481472015381","0.7377652525901794","0.7377652525901794","0.7377652525901794","0.7761474847793579","0.7761474847793579","0.7761474847793579","0.7598087787628174","0.7598087787628174","0.7598087787628174"
"512","0.8588384985923767","0.8588384985923767","0.8588384985923767","0.6512651443481445","0.6512651443481445","0.6512651443481445","0.638140857219696","0.638140857219696","0.638140857219696","0.4974616467952728","0.4974616467952728","0.4974616467952728"
"513","0.952211320400238","0.952211320400238","0.952211320400238","0.47978532314300537","0.47978532314300537","0.47978532314300537","0.5062988996505737","0.5062988996505737","0.5062988996505737","0.3115662932395935","0.3115662932395935","0.3115662932395935"
"514","0.7855483293533325","0.7855483293533325","0.7855483293533325","0.26555293798446655","0.26555293798446655","0.26555293798446655","0.3078729510307312","0.3078729510307312","0.3078729510307312","0","0","0"
"515","0.8368842005729675","0.8368842005729675","0.8368842005729675","0.4603949785232544","0.4603949785232544","0.4603949785232544","0.5919386148452759","0.5919386148452759","0.5919386148452759","0.3580288887023926","0.3580288887023926","0.3580288887023926"
"516","0.8069624900817871","0.8069624900817871","0.8069624900817871","0.6981855630874634","0.6981855630874634","0.6981855630874634","0.7169145345687866","0.7169145345687866","0.7169145345687866","0.5247081518173218","0.5247081518173218","0.5247081518173218"
"517","0.8950604200363159","0.8950604200363159","0.8950604200363159","0.8173816204071045","0.8173816204071045","0.8173816204071045","0.7621583938598633","0.7621583938598633","0.7621583938598633","0.8038709163665771","0.8038709163665771","0.8038709163665771"
"518","0.8097758889198303","0.8097758889198303","0.8097758889198303","0.735560417175293","0.735560417175293","0.735560417175293","0.60065758228302","0.60065758228302","0.60065758228302","0.7313339710235596","0.7313339710235596","0.7313339710235596"
"519","0.8767901659011841","0.8767901659011841","0.8767901659011841","0.6946308612823486","0.6946308612823486","0.6946308612823486","0.5742980241775513","0.5742980241775513","0.5742980241775513","0.4232729971408844","0.4232729971408844","0.4232729971408844"
"520","0.9984242916107178","0.9984242916107178","0.9984242916107178","1.0283997058868408","1.0283997058868408","1.0283997058868408","0.9501665234565735","0.9501665234565735","0.9501665234565735","0.9500061869621277","0.9500061869621277","0.9500061869621277"
"521","1.0822598934173584","1.0822598934173584","1.0822598934173584","1.051647424697876","1.051647424697876","1.051647424697876","1.0011284351348877","1.0011284351348877","1.0011284351348877","1.173668622970581","1.173668622970581","1.173668622970581"
"522","1.1696898937225342","1.1696898937225342","1.1696898937225342","1.1794092655181885","1.1794092655181885","1.1794092655181885","1.3538702726364136","1.3538702726364136","1.3538702726364136","1.3113394975662231","1.3113394975662231","1.3113394975662231"
"523","1.3939061164855957","1.3939061164855957","1.3939061164855957","1.206998348236084","1.206998348236084","1.206998348236084","1.2406848669052124","1.2406848669052124","1.2406848669052124","1.2328441143035889","1.2328441143035889","1.2328441143035889"
"524","1.1809427738189697","1.1809427738189697","1.1809427738189697","1.1997528076171875","1.1997528076171875","1.1997528076171875","1.1567707061767578","1.1567707061767578","1.1567707061767578","1.2650238275527954","1.2650238275527954","1.2650238275527954"
"525","1.3064463138580322","1.3064463138580322","1.3064463138580322","1.3011072874069214","1.3011072874069214","1.3011072874069214","1.1084998846054077","1.1084998846054077","1.1084998846054077","0.9749170541763306","0.9749170541763306","0.9749170541763306"
"526","1.5152177810668945","1.5152177810668945","1.5152177810668945","0.9886984825134277","0.9886984825134277","0.9886984825134277","1.3060261011123657","1.3060261011123657","1.3060261011123657","1.3387672901153564","1.3387672901153564","1.3387672901153564"
"527","1.131953239440918","1.131953239440918","1.131953239440918","1.0712871551513672","1.0712871551513672","1.0712871551513672","1.2272282838821411","1.2272282838821411","1.2272282838821411","1.4315001964569092","1.4315001964569092","1.4315001964569092"
"528","0.9805502891540527","0.9805502891540527","0.9805502891540527","1.2517809867858887","1.2517809867858887","1.2517809867858887","1.0325044393539429","1.0325044393539429","1.0325044393539429","1.0788955688476562","1.0788955688476562","1.0788955688476562"
"529","0.9942943453788757","0.9942943453788757","0.9942943453788757","0.9508782625198364","0.9508782625198364","0.9508782625198364","0.8818663358688354","0.8818663358688354","0.8818663358688354","0.8035131096839905","0.8035131096839905","0.8035131096839905"
"530","0.7512496113777161","0.7512496113777161","0.7512496113777161","0.7208667993545532","0.7208667993545532","0.7208667993545532","0.4574257433414459","0.4574257433414459","0.4574257433414459","0.43458718061447144","0.43458718061447144","0.43458718061447144"
"531","0.8365882039070129","0.8365882039070129","0.8365882039070129","0.7712228894233704","0.7712228894233704","0.7712228894233704","0.681915283203125","0.681915283203125","0.681915283203125","0.6935900449752808","0.6935900449752808","0.6935900449752808"
"532","0.8123401403427124","0.8123401403427124","0.8123401403427124","0.6887333393096924","0.6887333393096924","0.6887333393096924","0.8277029395103455","0.8277029395103455","0.8277029395103455","0.7630094289779663","0.7630094289779663","0.7630094289779663"
"533","0.801946759223938","0.801946759223938","0.801946759223938","0.6018021702766418","0.6018021702766418","0.6018021702766418","0.6829016804695129","0.6829016804695129","0.6829016804695129","0.5594353675842285","0.5594353675842285","0.5594353675842285"
"534","0.8546650409698486","0.8546650409698486","0.8546650409698486","0.4933398365974426","0.4933398365974426","0.4933398365974426","0.5069272518157959","0.5069272518157959","0.5069272518157959","0.3827343285083771","0.3827343285083771","0.3827343285083771"
"535","0.7499201893806458","0.7499201893806458","0.7499201893806458","0.3871077299118042","0.3871077299118042","0.3871077299118042","0.3372722268104553","0.3372722268104553","0.3372722268104553","0","0","0"
"536","0.8657786846160889","0.8657786846160889","0.8657786846160889","0.6191743612289429","0.6191743612289429","0.6191743612289429","0.5788062810897827","0.5788062810897827","0.5788062810897827","0.37690094113349915","0.37690094113349915","0.37690094113349915"
"537","0.8130325078964233","0.8130325078964233","0.8130325078964233","0.5970743894577026","0.5970743894577026","0.5970743894577026","0.7055100202560425","0.7055100202560425","0.7055100202560425","0.568623423576355","0.568623423576355","0.568623423576355"
"538","0.9552267789840698","0.9552267789840698","0.9552267789840698","0.7822778224945068","0.7822778224945068","0.7822778224945068","0.7308262586593628","0.7308262586593628","0.7308262586593628","0.877957284450531","0.877957284450531","0.877957284450531"
"539","0.9794866442680359","0.9794866442680359","0.9794866442680359","0.9259454607963562","0.9259454607963562","0.9259454607963562","0.8059372901916504","0.8059372901916504","0.8059372901916504","0.6859580874443054","0.6859580874443054","0.6859580874443054"
"540","1.0929898023605347","1.0929898023605347","1.0929898023605347","0.947380542755127","0.947380542755127","0.947380542755127","0.7680994868278503","0.7680994868278503","0.7680994868278503","0.6859870553016663","0.6859870553016663","0.6859870553016663"
"541","1.1521105766296387","1.1521105766296387","1.1521105766296387","1.1780593395233154","1.1780593395233154","1.1780593395233154","0.9309950470924377","0.9309950470924377","0.9309950470924377","1.0380393266677856","1.0380393266677856","1.0380393266677856"
"542","1.2977306842803955","1.2977306842803955","1.2977306842803955","1.1617226600646973","1.1617226600646973","1.1617226600646973","1.3351080417633057","1.3351080417633057","1.3351080417633057","1.205609679222107","1.205609679222107","1.205609679222107"
"543","1.1992191076278687","1.1992191076278687","1.1992191076278687","1.5817004442214966","1.5817004442214966","1.5817004442214966","1.4209492206573486","1.4209492206573486","1.4209492206573486","1.3319931030273438","1.3319931030273438","1.3319931030273438"
"544","1.320641279220581","1.320641279220581","1.320641279220581","1.2715489864349365","1.2715489864349365","1.2715489864349365","1.2614102363586426","1.2614102363586426","1.2614102363586426","1.5431060791015625","1.5431060791015625","1.5431060791015625"
"545","1.4205857515335083","1.4205857515335083","1.4205857515335083","1.2004741430282593","1.2004741430282593","1.2004741430282593","1.126105546951294","1.126105546951294","1.126105546951294","1.049073576927185","1.049073576927185","1.049073576927185"
"546","1.0039622783660889","1.0039622783660889","1.0039622783660889","0.9425210356712341","0.9425210356712341","0.9425210356712341","0.8923104405403137","0.8923104405403137","0.8923104405403137","0.9767882823944092","0.9767882823944092","0.9767882823944092"
"547","1.0585066080093384","1.0585066080093384","1.0585066080093384","1.0651341676712036","1.0651341676712036","1.0651341676712036","1.1863681077957153","1.1863681077957153","1.1863681077957153","1.189989447593689","1.189989447593689","1.189989447593689"
"548","1.032628059387207","1.032628059387207","1.032628059387207","1.053067684173584","1.053067684173584","1.053067684173584","1.0367639064788818","1.0367639064788818","1.0367639064788818","1.2938902378082275","1.2938902378082275","1.2938902378082275"
"549","1.0376163721084595","1.0376163721084595","1.0376163721084595","1.0291223526000977","1.0291223526000977","1.0291223526000977","1.050163984298706","1.050163984298706","1.050163984298706","1.1693480014801025","1.1693480014801025","1.1693480014801025"
"550","0.9926953315734863","0.9926953315734863","0.9926953315734863","0.8613672256469727","0.8613672256469727","0.8613672256469727","0.8737894892692566","0.8737894892692566","0.8737894892692566","0.7804839611053467","0.7804839611053467","0.7804839611053467"
"551","0.6246216893196106","0.6246216893196106","0.6246216893196106","0.7933024168014526","0.7933024168014526","0.7933024168014526","0.5024297833442688","0.5024297833442688","0.5024297833442688","0.45921453833580017","0.45921453833580017","0.45921453833580017"
"552","1.043875813484192","1.043875813484192","1.043875813484192","0.9185347557067871","0.9185347557067871","0.9185347557067871","0.688301146030426","0.688301146030426","0.688301146030426","0.7762337327003479","0.7762337327003479","0.7762337327003479"
